"","service_point_sn","id.x","min_5_flow","date","MinCons_60"
"9474","3004521109",141,0,2016-11-12,2
"9475","3004521109",141,1,2016-11-13,2
"9476","3004521109",141,0,2016-11-14,2
"9477","3004521109",141,0,2016-11-16,3
"9478","3004521109",141,1,2016-11-17,3
"9479","3004521109",141,1,2016-11-18,2
"9480","3004521109",141,1,2016-11-19,2
"9481","3004521109",141,1,2016-11-20,2
"9482","3004521109",141,1,2016-11-21,2
"9483","3004521109",141,0,2016-11-22,2
"9484","3004521109",141,1,2016-11-23,1
"9485","3004521109",141,0,2016-11-24,2
"9486","3004521109",141,0,2016-11-25,2
"9487","3004521109",141,1,2016-11-26,3
"9488","3004521109",141,0,2016-11-27,1
"9489","3004521109",141,1,2016-11-28,2
"9490","3004521109",141,1,2016-11-29,3
"9491","3004521109",141,1,2016-11-30,3
"9492","3004521109",141,1,2016-12-01,2
"9493","3004521109",141,1,2016-12-02,3
"9494","3004521109",141,1,2016-12-03,3
"9495","3004521109",141,0,2016-12-04,3
"9496","3004521109",141,2,2016-12-05,2
"9497","3004521109",141,1,2016-12-07,3
"9498","3004521109",141,1,2016-12-08,2
"9499","3004521109",141,0,2016-12-09,3
"9500","3004521109",141,1,2016-12-10,2
"9501","3004521109",141,1,2016-12-11,3
"9502","3004521109",141,1,2016-12-12,3
"9503","3004521109",141,1,2016-12-13,2
"9504","3004521109",141,1,2016-12-14,3
"9505","3004521109",141,1,2016-12-15,2
"9506","3004521109",141,1,2016-12-16,1
"9507","3004521109",141,1,2016-12-18,3
"9508","3004521109",141,1,2016-12-19,2
"9509","3004521109",141,1,2016-12-20,3
"9510","3004521109",141,2,2016-12-21,3
"9511","3004521109",141,2,2016-12-22,3
"9512","3004521109",141,1,2016-12-23,2
"9513","3004521109",141,1,2016-12-24,3
"9514","3004521109",141,1,2016-12-25,4
"9515","3004521109",141,2,2016-12-26,12
"9516","3004521109",141,2,2016-12-27,3
"9517","3004521109",141,2,2016-12-28,3
"9518","3004521109",141,2,2016-12-29,3
"9519","3004521109",141,2,2016-12-30,5
"9520","3004521109",141,4,2016-12-31,4
"9521","3004521109",141,2,2017-01-01,4
"9522","3004521109",141,4,2017-01-02,4
"9523","3004521109",141,4,2017-01-03,4
"9524","3004521109",141,4,2017-01-04,5
"9525","3004521109",141,2,2017-01-05,3
"9526","3004521109",141,2,2017-01-06,5
"9527","3004521109",141,4,2017-01-08,4
"9528","3004521109",141,4,2017-01-09,4
"9529","3004521109",141,4,2017-01-10,5
"9530","3004521109",141,4,2017-01-11,4
"9531","3004521109",141,2,2017-01-12,4
"9532","3004521109",141,4,2017-01-13,4
"9533","3004521109",141,2,2017-01-14,4
"9534","3004521109",141,1,2017-01-15,5
"9535","3004521109",141,2,2017-01-17,3
"9536","3004521109",141,2,2017-01-18,4
"9537","3004521109",141,2,2017-01-19,4
"9538","3004521109",141,2,2017-01-20,4
"9539","3004521109",141,2,2017-01-21,4
"9540","3004521109",141,2,2017-01-22,8
"9541","3004521109",141,2,2017-01-23,3
"9542","3004521109",141,2,2017-01-24,5
"9543","3004521109",141,2,2017-01-25,4
"9544","3004521109",141,2,2017-01-26,4
"9545","3004521109",141,2,2017-01-27,3
"9546","3004521109",141,2,2017-01-28,3
"9547","3004521109",141,2,2017-01-29,3
"9548","3004521109",141,4,2017-01-30,4
"9549","3004521109",141,4,2017-01-31,5
"9550","3004521109",141,4,2017-02-01,4
"9551","3004521109",141,4,2017-02-02,7
"9552","3004521109",141,2,2017-02-03,5
"9553","3004521109",141,2,2017-02-05,3
"9554","3004521109",141,4,2017-02-06,6
"9555","3004521109",141,1,2017-02-07,5
"9556","3004521109",141,2,2017-02-08,6
"9557","3004521109",141,5,2017-02-09,5
"9558","3004521109",141,5,2017-02-10,6
"9559","3004521109",141,5,2017-02-11,6
"9560","3004521109",141,5,2017-02-12,6
"9561","3004521109",141,6,2017-02-13,9
"9562","3004521109",141,5,2017-02-14,6
"9563","3004521109",141,5,2017-02-15,6
"9564","3004521109",141,6,2017-02-16,6
"9565","3004521109",141,5,2017-02-17,8
"9566","3004521109",141,5,2017-02-18,7
"9567","3004521109",141,6,2017-02-19,7
"9568","3004521109",141,6,2017-02-20,6
"9569","3004521109",141,5,2017-02-21,6
"9570","3004521109",141,4,2017-02-22,8
"9571","3004521109",141,0,2017-03-19,1
"9572","3004521109",141,0,2017-03-26,2
"9573","3004521109",141,0,2017-04-18,5
"9574","3004521109",141,5,2017-04-19,6
"9575","3004521109",141,0,2017-06-18,1
"9576","3004521109",141,0,2017-07-07,1
"9577","3004521109",141,0,2017-08-14,4
"9578","3004521109",141,0,2017-08-19,1
"9579","3004521109",141,0,2017-08-27,3
"9580","3004521109",141,0,2017-09-05,1
"9581","3004521109",141,1,2017-09-06,1
"9582","3004521109",141,1,2017-09-07,2
"9583","3004521109",141,1,2017-09-09,1
"9584","3004521109",141,1,2017-09-10,2
"9585","3004521109",141,1,2017-09-12,2
"9586","3004521109",141,1,2017-09-13,2
"9587","3004521109",141,1,2017-09-15,2
"9588","3004521109",141,1,2017-09-16,2
"9589","3004521109",141,1,2017-09-17,2
"9590","3004521109",141,1,2017-09-18,3
"9591","3004521109",141,1,2017-09-19,2
"9592","3004521109",141,2,2017-09-21,3
"9593","3004521109",141,1,2017-09-22,2
"9594","3004521109",141,1,2017-09-23,3
"9595","3004521109",141,2,2017-09-24,3
"9596","3004521109",141,1,2017-09-25,3
"9597","3004521109",141,2,2017-09-26,3
"9598","3004521109",141,4,2017-09-27,4
"9599","3004521109",141,4,2017-09-28,5
"9600","3004521109",141,2,2017-09-29,4
"9601","3004521109",141,4,2017-09-30,4
"9602","3004521109",141,5,2017-10-01,6
"9603","3004521109",141,6,2017-10-02,6
"9604","3004521109",141,6,2017-10-03,6
"9605","3004521109",141,6,2017-10-04,7
"9606","3004521109",141,6,2017-10-05,10
"9607","3004521109",141,8,2017-10-06,8
"9608","3004521109",141,8,2017-10-07,10
"9609","3004521109",141,11,2017-10-08,12
"9610","3004521109",141,12,2017-10-09,14
"9611","3004521109",141,14,2017-10-10,15
"9612","3004521109",141,17,2017-10-11,18
"9613","3004521109",141,18,2017-10-12,19
"9614","3004521109",141,18,2017-10-13,19
"9615","3004521109",141,17,2017-10-14,18
"9616","3004521109",141,18,2017-10-15,20
"9617","3004521109",141,19,2017-10-16,20
"9618","3004521109",141,19,2017-10-17,21
"9619","3004521109",141,20,2017-10-18,21
"9620","3004521109",141,20,2017-10-19,22
"9621","3004521109",141,22,2017-10-20,25
"9622","3004521109",141,24,2017-10-21,25
"9623","3004521109",141,23,2017-10-22,28
"9624","3004521109",141,23,2017-10-23,29
"9625","3004521109",141,23,2017-10-25,23
"9626","3004521109",141,24,2017-10-26,25
"9627","3004521109",141,25,2017-10-28,28
"9628","3004521109",141,25,2017-10-29,26
"9629","3004521109",141,25,2017-10-27,25
"9630","3004521109",141,25,2017-10-30,26
"9631","3004521109",141,26,2017-10-31,29
"9632","3004521109",141,26,2017-11-01,31
"9633","3004521109",141,24,2017-11-02,29
"9634","3004521109",141,28,2017-11-03,28
"9635","3004521109",141,28,2017-11-04,28
"9636","3004521109",141,29,2017-11-06,31
"9637","3004521109",141,28,2017-11-05,28
"9638","3004521109",141,29,2017-11-07,28
"9639","3004521109",141,28,2017-11-08,29
"9640","3004521109",141,26,2017-11-09,27
"9641","3004521109",141,28,2017-11-10,30
"9642","3004521109",141,29,2017-11-11,30
"9643","3004521109",141,26,2017-11-12,29
"9644","3004521109",141,29,2017-11-13,29
"9645","3004521109",141,23,2017-11-14,25
"9646","3004521109",141,19,2017-11-15,22
"9647","3004521109",141,20,2017-11-16,20
"9648","3004521109",141,19,2017-11-17,20
"9649","3004521109",141,22,2017-11-18,24
"9650","3004521109",141,23,2017-11-19,24
"9651","3004521109",141,20,2017-11-20,22
"9652","3004521109",141,96,2017-11-23,104
"9653","3004521109",141,97,2017-11-24,102
"9654","3004521109",141,97,2017-11-25,110
"9655","3004521109",141,0,2017-12-20,7
"9656","3004521109",141,0,2018-01-14,1
"9657","3004521109",141,0,2018-01-27,2
"9658","3004521109",141,0,2018-02-02,2
"9659","3004521109",141,0,2018-02-07,1
"9660","3004521109",141,0,2018-02-16,3
"9661","3004521109",141,0,2018-02-24,3
"9662","3004521109",141,0,2018-02-26,4
"9663","3004521366",142,0,2017-07-21,2
"9664","3004521366",142,0,2017-08-02,3
"9665","3004521366",142,0,2017-08-07,1
"9666","3004521366",142,0,2017-10-13,1
"9667","3004521366",142,0,2017-10-25,1
"9668","3004521366",142,1,2017-11-06,1
"9669","3004521366",142,2,2017-11-05,4
"9670","3004521692",143,0,2016-07-30,1
"9671","3004521692",143,0,2016-10-03,1
"9672","3004521692",143,0,2016-11-25,1
"9673","3004521692",143,0,2017-01-16,1
"9674","3004521692",143,0,2017-06-24,7
"9675","3004521692",143,0,2017-10-01,1
"9676","3004521692",143,0,2017-10-15,2
"9677","3004521692",143,0,2018-01-01,3
"9678","3004522216",145,4,2016-06-20,4
"9679","3004522216",145,4,2016-06-21,4
"9680","3004522216",145,4,2016-06-22,2
"9681","3004522216",145,0,2016-06-23,1
"9682","3004522216",145,1,2016-06-24,3
"9683","3004522216",145,5,2016-06-25,4
"9684","3004522216",145,5,2016-06-26,5
"9685","3004522216",145,5,2016-06-27,5
"9686","3004522216",145,5,2016-06-28,3
"9687","3004522216",145,2,2016-06-29,4
"9688","3004522216",145,2,2016-06-30,3
"9689","3004522216",145,0,2016-07-05,3
"9690","3004522216",145,2,2016-07-06,3
"9691","3004522216",145,2,2016-07-07,5
"9692","3004522216",145,5,2016-07-09,8
"9693","3004522216",145,7,2016-07-10,8
"9694","3004522216",145,4,2016-07-11,4
"9695","3004522216",145,6,2016-07-12,6
"9696","3004522216",145,5,2016-07-15,6
"9697","3004522216",145,6,2016-07-16,6
"9698","3004522216",145,5,2016-07-17,5
"9699","3004522216",145,2,2016-07-18,5
"9700","3004520840",146,0,2016-03-11,1
"9701","3004520840",146,0,2016-03-20,1
"9702","3004520840",146,0,2016-07-07,1
"9703","3004520840",146,0,2016-07-08,1
"9704","3004520840",146,0,2016-07-21,1
"9705","3004520840",146,0,2016-07-25,1
"9706","3004520840",146,0,2016-08-12,1
"9707","3004520840",146,0,2016-08-18,1
"9708","3004520840",146,0,2016-08-23,1
"9709","3004520840",146,0,2016-09-01,2
"9710","3004520840",146,0,2016-09-02,1
"9711","3004521123",147,0,2016-11-03,2
"9712","3004521705",149,4,2016-09-28,6
"9713","3004521705",149,1,2016-09-27,4
"9714","3004522014",150,37,2016-12-27,38
"9715","3004522014",150,56,2017-02-05,57
"9716","3004522014",150,50,2017-02-06,51
"9717","3004522014",150,46,2017-02-07,46
"9718","3004522014",150,43,2017-02-08,44
"9719","3004522229",151,0,2016-03-15,1
"9720","3004522229",151,1,2016-03-16,2
"9721","3004522229",151,1,2016-03-17,2
"9722","3004522229",151,2,2016-03-18,2
"9723","3004522229",151,2,2016-03-19,3
"9724","3004522229",151,2,2016-03-20,3
"9725","3004522229",151,2,2016-03-21,3
"9726","3004522229",151,2,2016-03-22,3
"9727","3004522229",151,2,2016-03-23,3
"9728","3004522229",151,2,2016-03-24,3
"9729","3004522229",151,2,2016-03-25,3
"9730","3004522229",151,4,2016-03-26,4
"9731","3004522229",151,4,2016-03-28,4
"9732","3004522229",151,4,2016-04-01,3
"9733","3004522229",151,4,2016-04-02,3
"9734","3004522229",151,2,2016-04-03,3
"9735","3004522229",151,2,2016-04-04,3
"9736","3004522229",151,2,2016-04-05,3
"9737","3004522229",151,4,2016-04-06,3
"9738","3004522229",151,4,2016-04-07,3
"9739","3004522229",151,4,2016-04-08,3
"9740","3004522229",151,2,2016-04-09,3
"9741","3004522229",151,2,2016-04-10,3
"9742","3004522229",151,2,2016-04-12,3
"9743","3004522229",151,2,2016-04-13,3
"9744","3004522229",151,4,2016-04-14,3
"9745","3004522229",151,4,2016-04-15,3
"9746","3004522229",151,4,2016-04-16,3
"9747","3004522229",151,4,2016-04-17,3
"9748","3004522229",151,4,2016-04-19,4
"9749","3004522229",151,4,2016-04-20,4
"9750","3004522229",151,4,2016-04-21,4
"9751","3004522229",151,4,2016-04-22,4
"9752","3004522229",151,4,2016-04-23,4
"9753","3004522229",151,4,2016-04-24,4
"9754","3004522229",151,4,2016-04-25,4
"9755","3004522229",151,4,2016-04-26,4
"9756","3004522229",151,4,2016-04-27,4
"9757","3004522229",151,5,2016-04-28,4
"9758","3004522229",151,5,2016-04-29,4
"9759","3004522229",151,4,2016-04-30,4
"9760","3004522229",151,4,2016-05-01,4
"9761","3004522229",151,4,2016-05-02,4
"9762","3004522229",151,4,2016-05-03,4
"9763","3004522229",151,4,2016-05-04,4
"9764","3004522229",151,4,2016-05-05,4
"9765","3004522229",151,4,2016-05-06,4
"9766","3004522229",151,4,2016-05-07,4
"9767","3004522229",151,4,2016-05-08,4
"9768","3004522229",151,5,2016-05-09,5
"9769","3004522229",151,5,2016-05-10,5
"9770","3004522229",151,5,2016-05-11,5
"9771","3004522229",151,5,2016-05-12,4
"9772","3004522229",151,5,2016-05-13,5
"9773","3004522229",151,5,2016-05-14,5
"9774","3004522229",151,5,2016-05-16,5
"9775","3004522229",151,5,2016-06-07,5
"9776","3004522229",151,5,2016-06-08,5
"9777","3004522229",151,1,2016-06-16,1
"9778","3004522229",151,0,2016-06-17,1
"9779","3004522229",151,0,2016-06-18,1
"9780","3004522229",151,1,2016-06-19,1
"9781","3004522229",151,0,2016-06-20,1
"9782","3004522229",151,0,2016-06-21,1
"9783","3004522229",151,0,2016-06-23,1
"9784","3004522229",151,0,2016-06-25,1
"9785","3004522229",151,0,2016-07-11,6
"9786","3004522229",151,5,2016-07-12,6
"9787","3004522229",151,6,2016-07-13,7
"9788","3004522229",151,6,2016-07-14,7
"9789","3004522229",151,7,2016-07-15,7
"9790","3004522229",151,7,2016-07-16,7
"9791","3004522229",151,0,2016-07-17,1
"9792","3100249930",272,0,2017-01-15,3
"9793","3100249930",272,0,2017-02-09,1
"9794","3100249930",272,0,2017-02-12,1
"9795","3100249930",272,0,2017-06-20,1
"9796","3100249930",272,0,2017-07-16,1
"9797","3100249930",272,0,2017-08-27,1
"9798","3100249930",272,0,2017-09-01,1
"9799","3100249930",272,0,2017-09-29,1
"9800","3100249930",272,0,2017-11-17,1
"9801","3100249930",272,0,2017-12-02,1
"9802","3100249930",272,0,2017-12-06,1
"9803","3100249930",272,0,2017-12-11,2
"9804","3100249930",272,0,2018-01-04,1
"9805","3100249930",272,0,2018-01-05,3
"9806","3100249930",272,0,2018-01-07,1
"9807","3100249930",272,0,2018-01-11,1
"9808","3100249930",272,0,2018-01-24,1
"9809","3100249930",272,0,2018-01-25,1
"9810","3100249930",272,0,2018-02-01,1
"9811","3100249930",272,0,2018-02-04,2
"9812","3100249930",272,0,2018-02-15,2
"9813","3100249930",272,0,2018-02-16,1
"9814","3100249930",272,0,2018-02-17,1
"9815","3100249930",272,0,2018-03-10,3
"9816","3100249930",272,0,2018-03-13,1
"9817","3100249930",272,0,2018-03-14,2
"9818","3100249930",272,0,2018-03-16,3
"9819","3100249930",272,0,2018-03-17,2
"9820","3100250338",255,0,2017-01-22,1
"9821","3100250338",255,0,2017-01-29,1
"9822","3100250338",255,0,2017-02-09,1
"9823","3100250338",255,0,2017-02-18,1
"9824","3100250338",255,0,2017-03-17,1
"9825","3100250338",255,0,2017-06-17,2
"9826","3100250338",255,0,2017-07-22,2
"9827","3100250338",255,0,2017-08-01,1
"9828","3100250338",255,0,2017-09-26,1
"9829","3100250338",255,0,2017-10-04,1
"9830","3100250338",255,0,2017-12-17,1
"9831","3100250338",255,0,2017-12-19,1
"9832","3100250338",255,0,2017-12-24,1
"9833","3100250338",255,0,2018-03-10,2
"9834","3100250338",255,0,2018-03-12,1
"9835","3005448567",359,0,2017-10-31,6
"9836","3100159739",537,1,2016-04-25,2
"9837","3100159739",537,0,2016-04-26,1
"9838","3100159739",537,0,2016-05-07,1
"9839","3100159739",537,2,2016-05-08,3
"9840","3100159807",538,0,2017-10-27,1
"9841","3100159807",538,0,2017-10-31,1
"9842","3100159807",538,0,2017-11-01,1
"9843","3100159807",538,0,2017-11-02,1
"9844","3100159807",538,1,2017-11-07,1
"9845","3100159807",538,4,2017-11-09,3
"9846","3100159807",538,0,2017-11-14,2
"9847","3100159807",538,0,2017-11-15,2
"9848","3100159807",538,0,2017-11-16,10
"9849","3100159807",538,10,2017-11-17,9
"9850","3100159807",538,8,2017-11-18,9
"9851","3100159807",538,8,2017-11-19,8
"9852","3100159807",538,7,2017-11-24,7
"9853","3100159807",538,6,2017-11-25,7
"9854","3100159807",538,6,2017-11-26,6
"9855","3100159807",538,6,2017-11-27,6
"9856","3100159807",538,6,2017-11-29,6
"9857","3100159807",538,5,2017-12-01,5
"9858","3100159807",538,5,2017-12-02,5
"9859","3100159807",538,5,2017-12-03,5
"9860","3100159807",538,5,2017-12-04,5
"9861","3100159663",520,0,2017-12-18,1
"9862","3100159731",521,0,2017-09-25,3
"9863","3100159535",526,0,2016-06-23,1
"9864","3100159599",527,0,2016-04-10,1
"9865","3100159599",527,5,2016-07-17,5
"9866","3100159547",423,0,2016-04-29,1
"9867","3100159547",423,0,2016-06-08,4
"9868","3100159547",423,0,2016-06-10,1
"9869","3100159547",423,0,2016-12-25,1
"9870","3100159547",423,0,2017-04-19,2
"9871","3100159547",423,0,2017-05-28,2
"9872","3100159547",423,0,2017-06-11,1
"9873","3100159547",423,0,2017-06-18,2
"9874","3100159547",423,0,2017-12-15,4
"9875","3100159819",427,0,2016-06-08,3
"9876","3100159819",427,0,2016-07-07,1
"9877","3100159819",427,0,2016-10-07,3
"9878","3100159819",427,0,2017-06-24,5
"9879","3100159955",429,0,2016-03-21,1
"9880","3100159955",429,0,2016-03-24,1
"9881","3100159955",429,0,2016-03-27,1
"9882","3100159955",429,0,2016-04-08,1
"9883","3100159955",429,0,2016-04-11,1
"9884","3100159955",429,0,2016-04-12,2
"9885","3100159955",429,0,2016-04-16,1
"9886","3100159955",429,0,2016-04-18,2
"9887","3100159955",429,1,2016-04-19,2
"9888","3100159955",429,0,2016-04-20,1
"9889","3100159955",429,0,2016-04-22,2
"9890","3100159955",429,1,2016-04-23,2
"9891","3100159955",429,1,2016-04-24,3
"9892","3100159955",429,0,2016-04-25,2
"9893","3100159955",429,1,2016-04-26,2
"9894","3100159955",429,1,2016-04-27,2
"9895","3100159955",429,1,2016-04-28,2
"9896","3100159955",429,1,2016-04-29,2
"9897","3100159955",429,1,2016-04-30,2
"9898","3100159955",429,1,2016-05-01,2
"9899","3100159955",429,2,2016-05-04,3
"9900","3100159955",429,2,2016-05-05,3
"9901","3100159955",429,2,2016-05-09,3
"9902","3100159955",429,0,2016-07-22,1
"9903","3100159955",429,0,2016-10-14,1
"9904","3100159955",429,2,2016-10-31,4
"9905","3100159955",429,0,2016-11-12,1
"9906","3100159955",429,0,2016-12-03,5
"9907","3100159955",429,0,2016-12-10,5
"9908","3100159955",429,0,2016-12-17,2
"9909","3100159955",429,1,2016-12-18,3
"9910","3100159955",429,0,2016-12-21,1
"9911","3100159955",429,0,2016-12-24,2
"9912","3100159955",429,0,2016-12-26,5
"9913","3100159955",429,0,2017-01-10,1
"9914","3100159955",429,0,2017-01-12,4
"9915","3100159955",429,5,2017-01-29,5
"9916","3100159955",429,5,2017-03-08,5
"9917","3100159955",429,0,2017-03-10,5
"9918","3100159955",429,0,2017-03-14,2
"9919","3100159955",429,0,2017-03-15,1
"9920","3100159955",429,0,2017-04-02,6
"9921","3100159955",429,0,2017-04-04,1
"9922","3100159955",429,0,2017-04-06,2
"9923","3100159955",429,2,2017-04-16,3
"9924","3100159955",429,0,2017-04-22,1
"9925","3100159955",429,0,2017-04-23,1
"9926","3100159955",429,0,2017-05-18,6
"9927","3100159955",429,2,2017-05-21,3
"9928","3100159955",429,0,2017-05-29,5
"9929","3100159955",429,5,2017-05-31,5
"9930","3100159955",429,0,2017-06-05,6
"9931","3100159955",429,0,2017-06-18,1
"9932","3100159955",429,0,2017-06-19,7
"9933","3100159955",429,0,2017-06-20,1
"9934","3100159955",429,0,2017-06-24,3
"9935","3100159955",429,0,2017-07-02,4
"9936","3100159955",429,0,2017-07-07,6
"9937","3100159955",429,0,2017-07-10,2
"9938","3100159955",429,0,2017-07-17,7
"9939","3100159955",429,1,2017-07-21,4
"9940","3100159955",429,0,2017-08-29,1
"9941","3100159955",429,0,2017-09-18,1
"9942","3100159955",429,0,2017-09-19,1
"9943","3100159955",429,0,2017-09-30,3
"9944","3100159955",429,0,2017-10-04,1
"9945","3100159955",429,0,2017-10-17,5
"9946","3100159955",429,0,2017-10-29,3
"9947","3100159955",429,0,2017-11-02,6
"9948","3100159955",429,0,2017-11-08,3
"9949","3100159955",429,0,2017-11-09,3
"9950","3100159955",429,5,2017-11-14,6
"9951","3100159955",429,0,2017-11-15,6
"9952","3100159955",429,0,2017-11-16,5
"9953","3100159955",429,0,2017-11-17,4
"9954","3100159955",429,0,2017-11-18,6
"9955","3100159955",429,0,2017-11-24,6
"9956","3100159955",429,0,2017-11-26,5
"9957","3100159955",429,0,2017-11-28,6
"9958","3100159955",429,5,2017-11-29,4
"9959","3100159955",429,5,2017-12-01,6
"9960","3100159955",429,0,2017-12-02,5
"9961","3100159955",429,5,2017-12-04,5
"9962","3100159955",429,5,2017-12-05,6
"9963","3100159955",429,0,2017-12-09,1
"9964","3100159955",429,5,2017-12-17,1
"9965","3100159955",429,0,2017-12-20,1
"9966","3100159955",429,5,2017-12-21,6
"9967","3100159955",429,4,2017-12-22,2
"9968","3100159955",429,0,2017-12-26,2
"9969","3100159955",429,0,2017-12-28,6
"9970","3100159955",429,5,2017-12-29,6
"9971","3100159955",429,0,2018-01-04,4
"9972","3100159955",429,0,2018-01-05,6
"9973","3100159955",429,0,2018-01-10,4
"9974","3100159955",429,0,2018-01-11,2
"9975","3100159955",429,0,2018-01-13,6
"9976","3100159955",429,0,2018-01-14,6
"9977","3100159955",429,0,2018-01-26,2
"9978","3100159955",429,0,2018-02-07,6
"9979","3100159955",429,5,2018-02-17,7
"9980","3100159955",429,0,2018-03-06,6
"9981","3100159955",429,0,2018-03-10,7
"9982","3100159955",429,5,2018-03-11,6
"9983","3100159955",429,0,2018-03-13,1
"9984","3100159955",429,5,2018-03-14,5
"9985","3100159955",429,0,2018-03-15,6
"9986","3100159955",429,2,2018-03-18,4
"9987","3100159487",430,0,2016-05-06,1
"9988","3100159487",430,0,2016-09-07,1
"9989","3100159487",430,0,2016-09-10,1
"9990","3100159487",430,0,2016-09-27,1
"9991","3100159487",430,0,2016-09-21,1
"9992","3100159487",430,0,2016-10-03,1
"9993","3100159487",430,0,2016-10-07,1
"9994","3100159487",430,0,2016-10-10,1
"9995","3100159487",430,0,2016-10-11,1
"9996","3100159487",430,0,2016-10-12,1
"9997","3100159487",430,0,2016-10-13,1
"9998","3100159487",430,0,2016-10-14,1
"9999","3100159487",430,0,2016-10-15,1
"10000","3100159487",430,0,2016-10-17,1
"10001","3100159487",430,0,2016-10-21,1
"10002","3100159487",430,0,2016-10-22,3
"10003","3100159487",430,0,2016-10-26,1
"10004","3100159487",430,0,2016-11-02,1
"10005","3100159487",430,0,2016-11-03,1
"10006","3100159487",430,0,2016-11-06,1
"10007","3100159487",430,0,2016-11-22,1
"10008","3100159487",430,0,2016-11-26,1
"10009","3100159487",430,0,2016-11-28,1
"10010","3100159487",430,0,2016-12-06,1
"10011","3100159487",430,0,2016-12-12,2
"10012","3100159487",430,1,2016-12-13,1
"10013","3100159487",430,0,2016-12-15,1
"10014","3100159487",430,1,2016-12-16,1
"10015","3100159487",430,0,2016-12-25,1
"10016","3100159487",430,0,2017-01-16,1
"10017","3100159487",430,0,2017-01-19,1
"10018","3100159487",430,0,2017-01-24,1
"10019","3100159487",430,1,2017-02-20,1
"10020","3100159487",430,0,2017-02-23,1
"10021","3100159487",430,0,2017-03-04,1
"10022","3100159487",430,0,2017-03-08,1
"10023","3100159487",430,0,2017-03-20,1
"10024","3100159487",430,0,2017-03-23,2
"10025","3100159487",430,0,2017-03-30,1
"10026","3100159487",430,0,2017-04-10,1
"10027","3100159487",430,0,2017-04-13,1
"10028","3100159487",430,0,2017-04-21,1
"10029","3100159487",430,0,2017-05-02,1
"10030","3100159487",430,0,2017-05-10,1
"10031","3100159487",430,0,2017-06-01,1
"10032","3100159487",430,0,2017-06-04,1
"10033","3100159487",430,0,2017-06-12,1
"10034","3100159487",430,0,2017-06-15,1
"10035","3100159487",430,0,2017-07-17,1
"10036","3100159487",430,0,2017-07-21,1
"10037","3100159487",430,0,2017-07-26,1
"10038","3100159487",430,0,2017-08-29,1
"10039","3100159487",430,1,2017-09-07,1
"10040","3100159487",430,0,2017-09-08,1
"10041","3100159487",430,0,2017-09-22,1
"10042","3100159487",430,0,2017-09-24,1
"10043","3100159487",430,0,2017-10-06,1
"10044","3100159487",430,0,2018-02-13,1
"10045","3100159487",430,0,2018-03-17,1
"10046","3100249918",249,0,2017-01-04,1
"10047","3100249918",249,0,2017-05-18,1
"10048","3100249918",249,0,2017-06-12,1
"10049","3100249918",249,0,2017-06-13,1
"10050","3100249918",249,0,2017-06-19,2
"10051","3100249918",249,0,2017-06-20,2
"10052","3100249918",249,0,2017-07-18,1
"10053","3100249918",249,0,2017-07-31,2
"10054","3100249918",249,0,2017-08-01,1
"10055","3100249918",249,0,2017-09-01,1
"10056","3100249918",249,0,2017-10-04,4
"10057","3100249918",249,0,2017-10-05,4
"10058","3101127564",191,84,2016-12-04,85
"10059","3101127564",191,0,2017-03-17,1
"10060","3101127564",191,0,2017-03-19,1
"10061","3101127564",191,0,2017-04-07,1
"10062","3101127564",191,0,2017-04-11,2
"10063","3100250130",196,2,2016-04-21,1
"10064","3100250130",196,0,2017-09-27,1
"10065","3100250190",197,0,2016-06-25,1
"10066","3100250190",197,0,2016-07-08,1
"10067","3100250190",197,0,2016-07-13,1
"10068","3100250190",197,0,2016-09-04,2
"10069","3100250190",197,0,2016-09-06,1
"10070","3100250190",197,0,2016-10-07,1
"10071","3100250190",197,0,2016-10-14,1
"10072","3100250190",197,0,2016-11-29,1
"10073","3100250190",197,0,2017-01-19,1
"10074","3100250190",197,0,2017-01-23,2
"10075","3100250190",197,0,2017-01-25,3
"10076","3100250190",197,0,2017-01-27,1
"10077","3100250190",197,0,2017-01-28,1
"10078","3100250190",197,0,2017-02-03,1
"10079","3100250190",197,0,2017-02-05,2
"10080","3100250190",197,0,2017-02-06,1
"10081","3100250190",197,0,2017-02-08,2
"10082","3100250190",197,0,2017-02-09,3
"10083","3100250190",197,1,2017-02-10,1
"10084","3100250190",197,0,2017-02-11,1
"10085","3100250190",197,0,2017-02-12,1
"10086","3100250190",197,0,2017-02-13,1
"10087","3100250190",197,0,2017-02-14,3
"10088","3100250190",197,0,2017-02-15,2
"10089","3100250190",197,0,2017-02-16,2
"10090","3100250190",197,1,2017-02-17,3
"10091","3100250190",197,0,2017-02-18,1
"10092","3100250190",197,0,2017-02-19,2
"10093","3100250190",197,0,2017-02-20,1
"10094","3100250190",197,0,2017-03-06,1
"10095","3100250190",197,0,2017-03-20,1
"10096","3100250190",197,0,2017-03-21,1
"10097","3100250190",197,0,2017-04-13,1
"10098","3100250190",197,0,2017-04-27,1
"10099","3100250190",197,0,2017-04-28,2
"10100","3100250190",197,0,2017-04-29,1
"10101","3100250190",197,0,2017-05-01,1
"10102","3100250190",197,0,2017-06-06,5
"10103","3100250190",197,0,2017-06-19,1
"10104","3100250190",197,0,2018-02-08,1
"10105","3100250190",197,0,2018-03-12,1
"10106","3100250190",197,0,2018-03-13,1
"10107","3100250310",199,0,2017-01-30,2
"10108","3100250310",199,0,2017-02-08,1
