"","service_point_sn","date_consumption","adjusted_consumption","is_leak"
"1380","3004479342",2018-01-29 05:00:00,7,"FALSE"
"1381","3004479342",2018-01-29 06:00:00,48,"FALSE"
"1382","3004479342",2018-01-29 07:00:00,62,"FALSE"
"1383","3004479342",2018-01-29 08:00:00,35,"FALSE"
"1384","3004479342",2018-01-29 09:00:00,36,"FALSE"
"1385","3004479342",2018-01-29 10:00:00,16,"FALSE"
"1386","3004479342",2018-01-29 11:00:00,6,"FALSE"
"1387","3004479342",2018-01-29 12:00:00,9,"FALSE"
"1388","3004479342",2018-01-29 13:00:00,99,"FALSE"
"1389","3004479342",2018-01-29 14:00:00,126,"FALSE"
"1390","3004479342",2018-01-29 15:00:00,32,"FALSE"
"1391","3004479342",2018-01-29 16:00:00,12,"FALSE"
"1392","3004479342",2018-01-29 17:00:00,32,"FALSE"
"1393","3004479342",2018-01-29 18:00:00,35,"FALSE"
"1394","3004479342",2018-01-29 19:00:00,22,"FALSE"
"1395","3004479342",2018-01-29 20:00:00,85,"FALSE"
"1396","3004479342",2018-01-29 21:00:00,103,"FALSE"
"1397","3004479342",2018-01-29 22:00:00,54,"FALSE"
"1398","3004479342",2018-01-30 01:00:00,5,"FALSE"
"1399","3004479342",2018-01-29 23:00:00,37,"FALSE"
"1400","3004479342",2018-01-30 00:00:00,15,"FALSE"
"1401","3004479342",2018-01-30 02:00:00,0,"FALSE"
"1402","3004479342",2018-01-30 05:00:00,1,"FALSE"
"1403","3004479342",2018-01-30 06:00:00,15,"FALSE"
"1404","3004479342",2018-01-30 04:00:00,4,"FALSE"
"1405","3004479342",2018-01-30 03:00:00,4,"FALSE"
